X,Y,OBJECTID,Station_Name,Station_Id,Fuel_Type,facility_type,Access_Hours,Current_Status,Accessability,Access_Details,Restricted_Access,Payment_Methods,Date_Last_Confirmed,Date_Last_Update,Open_Date,Availability_Date,Zipcode_Route,Address,City,Zipcode,State,Country,Latitude,Longitude,Directions,Federal_Owner,Phone_Number,Ownership_Type,EV_Network_Id,EV_Network,EV_Level1_EVSE_Ports,EV_Level2_EVSE_Ports,EV_DC_Fast_Ports,Total_Level2_DCFC_Ports,EV_Other_EVSE_Ports,EV_Connector_Types,EV_Network_Link,EV_Pricing,EV_Renewable_Source,Geocode_Status
-120.018402000338,47.8408380001726,67,City of Chelan,62973,ELEC,MUNI_GOV,24 hours daily,E,Public,,False,,2021/12/09 00:00:00+00,2022/02/10 19:42:29+00,2014/08/18 00:00:00+00,,,137 E Johnson Ave,Chelan,98816,WA,US,47.840838,-120.018402,Located behind City Hall,,509-682-8019,LG,,Non-Networked,0,2,0,2,,J1772,,Free,,200-8
-122.940192000294,46.1419219997518,68,LCC LCC H&S #1,63088,ELEC,,24 hours daily,E,Public,,,,2023/08/06 00:00:00+00,2023/08/06 23:58:43+00,2014/08/27 00:00:00+00,,,1810 Maple Street,Longview,98632,WA,US,46.141922,-122.940192,,,888-758-4389,,USCPIL98101,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.191294000439,47.6382689998759,69,UWMC UWMC #1,63110,ELEC,,24 hours daily,E,Public,,,,2023/08/06 00:00:00+00,2023/08/06 23:58:57+00,2014/08/28 00:00:00+00,,,3100 Northup Way,Bellevue,98004,WA,US,47.638269,-122.191294,,,888-758-4389,,USCPIL100233,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.318500000027,47.6589609999896,70,UWMC 4245 UWMC 4245 #1,63313,ELEC,,24 hours daily,E,Public,,,,2023/08/06 00:00:00+00,2023/08/06 23:59:39+00,2014/09/17 00:00:00+00,,,4245 Roosevelt Ave NE,Seattle,98105,WA,US,47.658961,-122.3185,,,888-758-4389,,USCPIL107653,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.318392000072,47.6584089997996,71,UWMC 4225 UWMC 4225 #1,63338,ELEC,,24 hours daily,E,Public,,,,2023/08/06 00:00:00+00,2023/08/06 23:59:36+00,2014/09/19 00:00:00+00,,,4225 Roosevelt Way NE,Seattle,98105,WA,US,47.658409,-122.318392,,,888-758-4389,,USCPIL107329,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-120.279070999928,47.4007830002011,72,Town Nissan,63444,ELEC,CAR_DEALER,Dealership business hours,E,Public,CALL,False,,2022/02/10 00:00:00+00,2022/02/10 19:42:29+00,2010/12/17 00:00:00+00,,,555 3rd St SE,East Wenatchee,98802,WA,US,47.400783,-120.279071,,,509-662-5125,P,,Non-Networked,0,1,1,2,,"CHAdeMO, J1772",,Free,,200-9
-122.179455000003,47.716055999737,73,MAIN HOSPITAL SILVER PARKING,63780,ELEC,,24 hours daily,E,Public,,,,2023/08/06 00:00:00+00,2023/08/06 23:59:28+00,2014/10/17 00:00:00+00,,,11300-11398 128th Ave NE,Kirkland,98034,WA,US,47.716056,-122.179455,,,888-758-4389,,USCPIL104731,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.179398999926,47.7144349997087,74,MAIN HOSPITAL DEYOUNG1,63781,ELEC,,24 hours daily,E,Public,,,,2023/08/06 00:00:00+00,2023/08/06 23:59:28+00,2014/10/17 00:00:00+00,,,12039 NE 128th St,Kirkland,98034,WA,US,47.714435,-122.179399,,,888-758-4389,,USCPIL104735,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.176869000032,47.7147930002013,75,MAIN HOSPITAL BLUE PARKING,63782,ELEC,,24 hours daily,E,Public,,,,2023/08/06 00:00:00+00,2023/08/06 23:59:28+00,2014/10/17 00:00:00+00,,,12040 NE 128th St,Kirkland,98034,WA,US,47.714793,-122.176869,,,888-758-4389,,USCPIL104737,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-119.162367000349,46.2132329999157,76,Leskovar Mitsubishi,64135,ELEC,CAR_DEALER,"Dealership business hours; for customer use only",E,Public,CALL,True,,2023/06/12 00:00:00+00,2023/06/12 16:56:16+00,2014/03/01 00:00:00+00,,,3020 W Clearwater Ave,Kennewick,99336,WA,US,46.213233,-119.162367,Located by the sales and service departments,,509-783-6141,P,,Non-Networked,0,3,0,3,,J1772,,Free,,200-9
-122.323976999568,47.5940420000343,77,BMW SEATTLE BMW SALES,64185,ELEC,,24 hours daily,E,Public,,,,2023/08/06 00:00:00+00,2023/08/06 23:58:28+00,2014/11/14 00:00:00+00,,,1002 Airport Way S,Seattle,98065,WA,US,47.594042,-122.323977,,,888-758-4389,,USCPIL95397,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.286971000253,47.8904230000865,78,HARBOUR POINT HBP STATION A,64475,ELEC,,24 hours daily,T,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:00:21+00,2014/12/03 00:00:00+00,2023/04/09 00:00:00+00,,11700 Mukilteo Speedway,Mukilteo,98275,WA,US,47.890423,-122.286971,,,888-758-4389,,USCPIL113039,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-120.068983389633,47.8352228229925,79,Mellisoni Vineyard,64500,ELEC,BREWERY_DISTILLERY_WINERY,"24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging",E,Public,,False,,2021/12/09 00:00:00+00,2022/02/10 21:00:18+00,2014/11/29 00:00:00+00,,,3155 US 97A,Chelan,98816,WA,US,47.8352228229098,-120.068983390213,,,509-293-1891,P,,Non-Networked,2,1,0,1,,"J1772, NEMA 14-50",,Free,,GPS
-121.841787000157,47.519112999785,80,Snoqualmie Casino,65414,ELEC,OTHER_ENTERTAINMENT,"24 hours daily; guest use only",E,Public,,False,,2023/06/12 00:00:00+00,2023/06/12 16:56:16+00,2015/01/01 00:00:00+00,,,37500 SE N Bend,Issaquah,98065,WA,US,47.519113,-121.841787,Located in the parking garage on each level of the garage,,425-888-1234,P,,Non-Networked,0,8,0,8,,J1772,,Free,,200-9
-120.312419999942,47.4274499998998,81,Wenatchee - Wenatchee Convention Center,65859,ELEC,,24 hours daily,E,Public,,,,2023/05/30 00:00:00+00,2023/06/08 20:42:22+00,2012/06/30 00:00:00+00,,,200 N Columbia St,Wenatchee,98801,WA,US,47.42745,-120.31242,,,888-833-2148,,,EVCS,0,1,1,2,,"CHAdeMO, J1772",https://evcs.com,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,200-8
-122.97422,46.7252700001943,82,Centralia - Wendy's,65861,ELEC,,24 hours daily,E,Public,,,,2023/05/30 00:00:00+00,2023/06/08 20:42:22+00,2012/05/31 00:00:00+00,,,817 Harrison Avenue,Centralia,98531,WA,US,46.72527,-122.97422,,,888-833-2148,,,EVCS,0,1,1,2,,"CHAdeMO, J1772",https://evcs.com,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,200-8
-122.471170000391,48.7311499997971,83,Bellingham - Sehome Village,65862,ELEC,,24 hours daily,E,Public,,,,2023/05/30 00:00:00+00,2023/06/08 20:42:22+00,2012/05/31 00:00:00+00,,,222 36th St,Bellingham,98325,WA,US,48.73115,-122.47117,,,888-833-2148,,,EVCS,0,1,1,2,,"CHAdeMO, J1772",https://evcs.com,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,200-8
-122.910119999639,46.2762200002464,84,Castle Rock - Cascade Select Market,65864,ELEC,,24 hours daily,E,Public,,,,2023/05/30 00:00:00+00,2023/06/08 20:42:22+00,2012/08/09 00:00:00+00,,,204 W. Cowlitz Street,Castle Rock,98611,WA,US,46.27622,-122.91012,,,888-833-2148,,,EVCS,0,1,1,2,,"CHAdeMO, J1772",https://evcs.com,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,200-8
-122.33954000015,48.4562500000717,85,Burlington - The Outlet Shoppes,65865,ELEC,,24 hours daily,E,Public,,,,2023/05/30 00:00:00+00,2023/06/08 20:42:22+00,2012/05/31 00:00:00+00,,,448 Fashion Way,Burlington,98233,WA,US,48.45625,-122.33954,,,888-833-2148,,,EVCS,0,1,1,2,,"CHAdeMO, J1772",https://evcs.com,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,200-8
-122.683590000083,45.8174899999794,86,Ridgefield - Country Café,65866,ELEC,,24 hours daily,E,Public,,,,2023/05/30 00:00:00+00,2023/06/08 20:42:22+00,2012/05/31 00:00:00+00,,,6370 N. 1st Circle,Ridgefield,98642,WA,US,45.81749,-122.68359,,,888-833-2148,,,EVCS,0,1,1,2,,"CHAdeMO, J1772",https://evcs.com,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,200-8
-122.645520000213,48.9265299997584,87,I-5 Custer SB Rest Area,65868,ELEC,,24 hours daily,E,Public,,,,2023/05/30 00:00:00+00,2023/06/08 20:42:22+00,2012/05/31 00:00:00+00,,,3063 Creasy Rd,Custer,98240,WA,US,48.92653,-122.64552,,,888-833-2148,,,EVCS,0,2,0,2,,J1772,https://evcs.com,Level 2: $4 per session or $19.99 for monthly plan,,200-8
-121.36073,47.7114000000143,88,Skykomish - Sky Deli,65869,ELEC,,24 hours daily,E,Public,,,,2023/05/30 00:00:00+00,2023/06/08 20:42:22+00,2012/05/31 00:00:00+00,,,148 5th Street N,Skykomish,98288,WA,US,47.7114,-121.36073,,,888-833-2148,,,EVCS,0,1,1,2,,"CHAdeMO, J1772",https://evcs.com,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,200-8
-122.66899999982,45.776710000254,89,I-5 Gee Creek NB Rest Area,65870,ELEC,REST_STOP,24 hours daily,E,Public,CREDIT_CARD_ALWAYS,False,"American Express, Discover, Debit, MasterCard, Visa",2023/07/11 00:00:00+00,2023/07/11 18:28:56+00,2012/05/31 00:00:00+00,,,"Interstate 5, Milepost 11 South",Ridgefield,98642,WA,US,45.77671,-122.669,,,866-300-3827,P,,EVCS,0,2,0,2,,J1772,https://evcs.com,Level 2: $4 per session or $19.99 for monthly plan,,GPS
-122.321496000077,47.7079510000616,90,525 NORTHGATE RETAIL #1,66221,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:00:31+00,2015/02/28 00:00:00+00,,,525 NE Northgate Way,Seattle,98125,WA,US,47.707951,-122.321496,,,888-758-4389,,USCPIL114019,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.813251999946,48.0936340000017,91,Power Trip Energy Corp,66418,ELEC,OFFICE_BLDG,24 hours daily,E,Public,,False,,2022/09/14 00:00:00+00,2023/02/14 15:54:11+00,2012/06/01 00:00:00+00,,,83 Denny Ave,Port Townsend,98368,WA,US,48.093634,-122.813252,,,360-643-3080,P,,Non-Networked,0,2,0,2,,J1772,,Free,SOLAR,200-9
-122.80228999957,48.1024089998744,92,John L Scott Real Estate,66419,ELEC,OFFICE_BLDG,24 hours daily,E,Public,CALL,False,,2022/09/14 00:00:00+00,2023/02/14 15:54:11+00,2015/02/01 00:00:00+00,,,2219 W Sims Way,Port Townsend,98368,WA,US,48.102409,-122.80229,First space in parking lot against building,,360-385-4115,P,,Non-Networked,0,1,0,1,,J1772,,Free,,200-9
-122.794143000392,48.1030609999916,93,GreenPod Development,66421,ELEC,OFFICE_BLDG,24 hours daily,E,Public,,False,,2022/07/12 00:00:00+00,2023/02/14 15:54:11+00,2015/02/03 00:00:00+00,,,1531 W Sims Way,Port Townsend,98368,WA,US,48.103061,-122.794143,,,360-358-5614,P,,Non-Networked,0,2,0,2,,J1772,,Free,,200-9
-122.760544000132,48.1130179998937,94,Windermere Real Estate,66422,ELEC,OFFICE_BLDG,8am-5pm daily,E,Public,CALL,False,,2022/09/14 00:00:00+00,2023/02/14 15:54:11+00,2015/02/04 00:00:00+00,,,1220 Water St,Port Townsend,98368,WA,US,48.113018,-122.760544,On the far end of the old brick gas house at rear of parking lot.,,360-385-9344,P,,Non-Networked,0,1,0,1,,J1772,,Free,,200-9
-122.18729199956,47.6117110002373,95,HAMPTON INN WEST BACK,66594,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:01:30+00,2015/04/02 00:00:00+00,,,11505 NE 2nd Pl,Bellevue,98004,WA,US,47.611711,-122.187292,,,888-758-4389,,USCPIL117729,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-117.539560000311,47.6250920000642,96,SIA W GARAGE F.1 #1,66622,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:01:36+00,2015/04/07 00:00:00+00,,,9000 W Airport Dr,Spokane,99224,WA,US,47.625092,-117.53956,,,888-758-4389,,USCPIL118063,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.179613000187,47.716065999993,97,MAIN HOSPITAL SILVER #2,66645,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:00:47+00,2015/04/09 00:00:00+00,,,12001-12099 NE 130th Ln,Kirkland,98034,WA,US,47.716066,-122.179613,,,888-758-4389,,USCPIL114993,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.519339999749,47.6249210001596,98,WINSLOW WAY WINSLOW #1,66696,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:00:42+00,2015/04/11 00:00:00+00,,,232-240 Winslow Way E,Bainbridge Island,98110,WA,US,47.624921,-122.51934,,,888-758-4389,,USCPIL114599,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-123.098996000151,48.0798969997727,99,The Co-op Farm and Garden,67125,ELEC,COOP,"8am-6pm M-F, 9am-5pm Sat, 10am-4pm Sun",E,Public,,False,,2023/06/12 00:00:00+00,2023/06/12 16:56:16+00,2015/01/01 00:00:00+00,,,216 E Washington St,Sequim,98382,WA,US,48.079897,-123.098996,,,360-683-4111,P,,Non-Networked,0,1,0,1,,J1772,,Free,,200-9
-122.437452000307,47.2521169997496,100,VISITOR GARAGE PEDESTAL UNIT,67692,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:01:53+00,2015/06/06 00:00:00+00,,,1201 Pacific Ave,Tacoma,98402,WA,US,47.252117,-122.437452,,,888-758-4389,,USCPIL119479,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-119.287843000108,47.6166840002128,101,Banks Lake Brew and Bistro,68846,ELEC,RESTAURANT,24 hours daily,E,Public,,False,,2021/12/09 00:00:00+00,2022/02/10 19:42:29+00,2015/08/03 00:00:00+00,,,695 N 2nd St,Coulee City,99115,WA,US,47.616684,-119.287843,,,509-632-5510,P,,Non-Networked,0,1,0,1,,J1772,,Free,,GPS
-122.32639299966,47.6095279997061,102,VM CHARGERS VIRGINIA MASON2,68940,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:02:00+00,2015/08/11 00:00:00+00,,,1012 Terry Ave,Seattle,98101,WA,US,47.609528,-122.326393,,,888-758-4389,,USCPIL120191,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.517508999638,47.6241900000776,103,CHARGEPOINT T&C BAINBRIDGE,69209,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:00:13+00,2015/08/27 00:00:00+00,,,343 Winslow Way E,Bainbridge Island,98110,WA,US,47.62419,-122.517509,,,888-758-4389,,USCPIL112349,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.342672999569,47.616570999721,104,INSIGNIA 953 EV216,69853,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:02:58+00,2015/09/12 00:00:00+00,,,588 Bell St,Seattle,98121,WA,US,47.616571,-122.342673,,,888-758-4389,,USCPIL124567,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.193075000321,47.7595010001527,105,UWB CASCADIA CC TRULY HOUSE #1,70092,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:23+00,2015/09/29 00:00:00+00,,,18140 Campus Way NE,Bothell,98011,WA,US,47.759501,-122.193075,,,888-758-4389,,USCPIL127429,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.190718999605,47.7578419998018,106,UWB CASCADIA CC SOUTH L 3 N,70095,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:02:01+00,2015/09/29 00:00:00+00,,,11237-11299 NE 180th St,Bothell,98011,WA,US,47.757842,-122.190719,,,888-758-4389,,USCPIL120273,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.300707000024,47.3139889998858,107,Best Western Plus - Evergreen Inn and Suites,71773,ELEC,HOTEL,"24 hours daily; for guest use only; see front desk for access",E,Public,,True,,2022/06/14 00:00:00+00,2023/02/14 15:54:11+00,2019/06/28 00:00:00+00,,,32124 25th Ave S,Federal Way,98003,WA,US,47.313989,-122.300707,,,253-529-4000,P,,Non-Networked,0,1,0,1,,J1772,,Free,,GPS
-122.426721999734,47.2387849997608,108,Best Western Plus - Tacoma Dome Hotel,71774,ELEC,HOTEL,"24 hours daily; for guest use only; see front desk for access",E,Public,KEY_AFTER_HOURS,True,,2022/01/10 00:00:00+00,2022/02/10 19:42:29+00,2015/12/01 00:00:00+00,,,2611 East E St,Tacoma,98421,WA,US,47.238785,-122.426722,Lot B,,253-272-7737,P,,Non-Networked,0,2,0,2,,J1772,,Free,,GPS
-122.125163999775,47.5770510002505,109,ESSEX SAMMAMISH VIEW,71918,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:01+00,2015/12/18 00:00:00+00,,,16160 SE Eastgate Way,Bellevue,98008,WA,US,47.577051,-122.125164,,,888-758-4389,,USCPIL125279,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.32211399967,47.6100870002501,110,MADISON GARAGE MADISON GARAGE2,72656,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:02:44+00,2016/01/23 00:00:00+00,,,1229 Madison St,Seattle,98104,WA,US,47.610087,-122.322114,,,888-758-4389,,USCPIL123325,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.354922000084,47.6232795001242,111,Expo Apartments,72739,ELEC,MULTI_UNIT_DWELLING,"24 hours daily; apartment residents only",E,Public,,True,,2021/12/09 00:00:00+00,2023/07/14 17:54:50+00,2016/01/25 00:00:00+00,,,118 Republican St,Seattle,98109,WA,US,47.6232795,-122.354922,,,855-443-3873,P,164438G01001010000,Non-Networked,0,1,0,1,,J1772,,Free,,GPS
-122.338761999825,47.4692579998569,112,KING COUNTY DES BURIEN P&R #5,73197,ELEC,,24 hours daily,T,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:13+00,2016/01/28 00:00:00+00,2022/09/09 00:00:00+00,,14900 4th Ave SW,Burien,98166,WA,US,47.469258,-122.338762,,,888-758-4389,,USCPIL126591,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-117.540533999556,47.6309890002838,113,SIA CELL LOT,73219,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:02+00,2016/01/29 00:00:00+00,,,8909 W Airport Dr,Spokane,99224,WA,US,47.630989,-117.540534,,,888-758-4389,,USCPIL125369,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.908240000023,46.9936600002755,114,Tumwater - Shell Station & Deli Mart,73412,ELEC,,24 hours daily,E,Public,,,,2023/05/30 00:00:00+00,2023/06/08 20:42:22+00,2016/02/09 00:00:00+00,,,6131 Capital Blvd SW,Tumwater,98501,WA,US,46.99366,-122.90824,,,888-833-2148,,,EVCS,0,1,1,2,,"CHAdeMO, J1772",https://evcs.com,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,200-8
-120.664040000367,47.5951900002579,115,Leavenworth - City Hall,73413,ELEC,,24 hours daily,E,Public,,,,2023/05/30 00:00:00+00,2023/06/08 20:42:22+00,2016/02/09 00:00:00+00,,,700 US Hwy 2,Leavenworth,98826,WA,US,47.59519,-120.66404,,,888-833-2148,,,EVCS,0,1,1,2,,"CHAdeMO, J1772",https://evcs.com,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,200-8
-121.816590000243,47.8621499999446,116,Sultan - Sultan Visitor Information Center,73415,ELEC,,24 hours daily,E,Public,,,,2023/05/30 00:00:00+00,2023/06/08 20:42:22+00,2016/02/09 00:00:00+00,,,320 Main St,Sultan,98294,WA,US,47.86215,-121.81659,,,888-833-2148,,,EVCS,0,1,1,2,,"CHAdeMO, J1772",https://evcs.com,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,200-8
-121.019799999966,47.2086000001499,117,Cle Elum,73431,ELEC,,24 hours daily,E,Public,,,,2023/05/30 00:00:00+00,2023/06/08 20:42:22+00,2016/02/09 00:00:00+00,,,3600 Suncadia Trail,Cle Elum,98922,WA,US,47.2086,-121.0198,,,888-833-2148,,,EVCS,0,1,1,2,,"CHAdeMO, J1772",https://evcs.com,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,200-8
-121.412519999747,47.4225300002675,118,Snoqualmie - Snoqualmie Pass Chevron,73433,ELEC,,24 hours daily,E,Public,,,,2023/05/30 00:00:00+00,2023/06/08 20:42:22+00,2016/02/09 00:00:00+00,,,519 SR 906,Snoqualmie Pass,98068,WA,US,47.42253,-121.41252,,,888-833-2148,,,EVCS,0,1,1,2,,"CHAdeMO, J1772",https://evcs.com,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,200-8
-122.237600999898,47.9063080000215,119,Kia of Everett,74196,ELEC,CAR_DEALER,Dealership business hours,E,Public,CALL,False,,2022/09/14 00:00:00+00,2023/02/14 15:54:11+00,2016/01/01 00:00:00+00,,,229 SW Everett Mall Way,Everett,98204,WA,US,47.906308,-122.237601,,,425-609-5600,P,,Non-Networked,0,0,1,1,,"CHAdeMO, CCS",,,,GPS
-122.324877000091,47.6615899999601,120,Bedrooms & More,74301,ELEC,SHOPPING_CENTER,"9am-6pm M-F, 9am-6pm Sat, 10am-6pm Sun; customer use only",E,Public,,False,,2023/06/12 00:00:00+00,2023/06/12 16:56:16+00,2011/10/01 00:00:00+00,,,300 NE 45th St,Seattle,98105,WA,US,47.66159,-122.324877,,,206-633-4505,P,,Non-Networked,0,1,0,1,,J1772,,Free,,200-9
-122.333782000401,47.6061060001461,121,SAFECO PLAZA SAFECO PLAZA #1,75391,ELEC,,24 hours daily,T,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:04:14+00,2016/04/26 00:00:00+00,2023/05/01 00:00:00+00,,1001 4th Ave Safeco Plaza,Seattle,98154,WA,US,47.606106,-122.333782,,,888-758-4389,,USCPIL138251,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.174854999622,47.7072940002799,122,Lee Johnson Nissan of Kirkland,75997,ELEC,CAR_DEALER,Dealership business hours,E,Public,,False,,2022/07/12 00:00:00+00,2023/02/14 15:54:11+00,2016/05/01 00:00:00+00,,,11930 124th Ave NE,Kirkland,98034,WA,US,47.707294,-122.174855,,,425-821-1400,P,,Non-Networked,0,1,0,1,,J1772,,Free,,GPS
-122.223648000392,47.5736410001462,123,MI SCHOOLS NORTHWOOD #1,76839,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:04:44+00,2016/07/01 00:00:00+00,,,4030 86th Ave SE,Mercer Island,98040,WA,US,47.573641,-122.223648,,,888-758-4389,,USCPIL148739,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-117.164374000066,46.7323940001143,124,TRANS SERVICES TERRELL,76857,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:04:52+00,2016/07/02 00:00:00+00,,,Terrell Parking Garage Cougar Way,Pullman,99163,WA,US,46.732394,-117.164374,,,888-758-4389,,USCPIL150459,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-117.161393000084,46.7296749999931,125,TRANS SERVICES SCUE,76858,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:04:48+00,2016/07/02 00:00:00+00,,,Smith Center Parking Garage Stadium Way,Pullman,99163,WA,US,46.729675,-117.161393,,,888-758-4389,,USCPIL149521,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.496836999761,48.3911090001742,126,WASHINGTON ST LACONNER #1,76993,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:05:12+00,2016/07/16 00:00:00+00,,,100 Washington Ave,La Conner,98257,WA,US,48.391109,-122.496837,,,888-758-4389,,USCPIL153231,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-120.121375999934,48.362101999879,127,TwispWorks,77771,ELEC,OFFICE_BLDG,24 hours daily,E,Public,,False,,2021/12/09 00:00:00+00,2022/02/10 19:42:29+00,2016/08/05 00:00:00+00,,,503 S Glover St,Twisp,98856,WA,US,48.362102,-120.121376,,,509-997-3300,P,,Non-Networked,0,1,0,1,,J1772,,Free,,200-8
-121.981983999701,46.7599190002985,128,Wellspring Spa at Mount Rainier,77990,ELEC,HOTEL,"24 hours daily; for guest use only; Drivers must bring their own J1772 cordset for Level 1 charging",E,Public,,True,,2021/12/09 00:00:00+00,2023/07/13 20:37:04+00,2016/08/14 00:00:00+00,,,54922 Kernahan Rd E,Ashford,98304,WA,US,46.759919,-121.981984,Located in the parking area of Kernahan Rd,,360-569-2285,P,,Non-Networked,4,0,0,,,NEMA 14-50,,Free,,GPS
-122.311630000042,47.5955459998844,129,PSS CHARGEPOINT PSS #2 NORTH,78230,ELEC,,24 hours daily,T,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:05:12+00,2016/09/01 00:00:00+00,2023/06/01 00:00:00+00,,801 Rainier Ave S,Seattle,98144,WA,US,47.595546,-122.31163,,,888-758-4389,,USCPIL153261,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
